Date,Open,High,Low,Close,Volume
2008-04-21,13.498248,13.578328,13.270521,13.458208,297290412
2008-04-22,13.452703,14.034785,13.452452,13.888889,317222460
2008-04-23,13.962462,13.996747,13.537287,13.675926,196663140
2008-04-24,13.796046,13.876126,13.514014,13.58959,165238596
2008-04-25,13.739239,13.838839,13.581832,13.615115,166409424
2008-04-28,13.660661,13.934184,13.488488,13.816817,160183656
2008-04-29,13.784535,14.099099,13.764014,13.975726,173666160
2008-04-30,14.069319,14.636136,13.975726,14.371622,315803880
2008-05-01,14.472222,14.888138,14.438689,14.841842,263847888
2008-05-02,14.977227,15.076326,14.496997,14.546797,279672048
2008-05-05,14.986486,14.98999,14.692943,14.887387,250988760
2008-05-06,14.78979,14.814815,14.58959,14.673674,184986828
2008-05-07,14.771522,15.002252,14.425175,14.489489,264255480
2008-05-08,14.66967,14.747247,14.487237,14.58984,204711084
2008-05-09,14.489489,14.63964,14.296797,14.344344,179216604
2008-05-12,14.383133,14.683433,14.236987,14.638138,194361444
2008-05-13,14.67042,14.713463,14.478228,14.58959,206333460
2008-05-14,14.676927,14.794545,14.395646,14.421922,174856968
2008-05-15,14.489489,14.588338,14.404655,14.53954,173534292
2008-05-16,14.5503,14.631632,14.472472,14.516266,170793036
2008-05-19,14.478228,14.736737,14.352352,14.452452,223955820
2008-05-20,14.38013,14.576577,14.337087,14.479479,132411456
2008-05-21,14.477477,14.5498,13.710961,13.763514,258465276
2008-05-22,13.812563,13.869119,13.51977,13.75025,202848948
2008-05-23,13.687688,13.838839,13.458709,13.629129,177082740
2008-05-27,13.637638,14.079079,13.60986,14.036537,154465380
2008-05-28,14.212713,14.301552,14.041542,14.22022,161853984
2008-05-29,14.384134,14.661662,14.344344,14.58959,193606200
2008-05-30,14.601351,14.762763,14.547047,14.65966,128878992
2008-06-02,14.577077,14.611862,14.296046,14.389389,146821032
2008-06-03,14.426927,14.527027,14.029279,14.196697,172039788
2008-06-04,14.147397,14.464464,14.127878,14.31982,134393472
2008-06-05,14.441441,14.715716,14.41967,14.672172,156511332
2008-06-06,14.508258,14.532533,14.189189,14.189189,189190620
2008-06-09,14.215716,14.264264,13.648649,13.960711,211320468
2008-06-10,13.752753,13.984484,13.683183,13.868118,146149704
2008-06-11,13.91992,13.947447,13.625125,13.643644,152363484
2008-06-12,13.732733,13.963964,13.685686,13.837588,219444336
2008-06-13,14.051301,14.406907,14.047548,14.302052,247128624
2008-06-16,14.176677,14.491992,14.176677,14.334585,141570288
2008-06-17,14.423173,14.466216,14.223724,14.250751,138377484
2008-06-18,14.126877,14.238989,13.992993,14.073574,135112752
2008-06-19,13.897648,14.108609,13.784034,14.019019,227096676
2008-06-20,13.938438,13.938438,13.626376,13.674424,239084676
2008-06-23,13.647648,13.842593,13.564064,13.643894,145290564
2008-06-24,13.642142,13.793544,13.390891,13.571071,186717096
2008-06-25,13.637888,13.958959,13.605355,13.788789,164723112
2008-06-26,13.616116,13.636887,13.21972,13.233734,226153620
2008-06-27,13.205205,13.263263,12.89014,13.214965,217682100
2008-06-30,13.325075,13.463463,13.08959,13.173674,150461388
2008-07-01,13.002503,13.431431,12.937938,13.381632,198197604
2008-07-02,13.426176,13.523023,13.164665,13.189189,168751080
2008-07-03,13.285285,13.494244,13.200701,13.438438,95923980
2008-07-07,13.571071,13.738739,13.403403,13.611361,170037792
2008-07-08,13.663413,13.893644,13.513514,13.877127,197098704
2008-07-09,13.782783,13.905906,13.531782,13.552302,165993840
2008-07-10,13.638639,13.751251,13.281281,13.527778,173094732
2008-07-11,13.425926,13.501001,12.998749,13.358358,199056744
2008-07-14,13.488488,13.515015,12.899149,13.053554,176815008
2008-07-15,12.91992,13.200701,12.54004,12.915165,242597160
2008-07-16,12.863864,13.425926,12.777778,13.403403,189498312
2008-07-17,13.367367,13.43969,13.125626,13.349349,351144504
2008-07-18,12.471221,12.486987,11.966717,12.045045,451244304
2008-07-21,12.034034,12.114364,11.654154,11.731732,235823940
2008-07-22,11.67968,12.018268,11.651652,11.93969,187472340
2008-07-23,12.052302,12.443193,11.964464,12.242743,195568236
2008-07-24,12.42993,12.434184,11.902402,11.902402,141494364
2008-07-25,12.174424,12.340591,12.04955,12.311812,127212660
2008-07-28,12.314565,12.314565,11.89014,11.93994,126273600
2008-07-29,11.994494,12.193694,11.961962,12.08984,111999888
2008-07-30,12.14965,12.162663,11.832082,12.07958,139488372
2008-07-31,11.875876,12.034284,11.797798,11.855606,114489396
2008-08-01,11.824575,11.842342,11.574074,11.708208,120195684
2008-08-04,11.714715,11.837087,11.559059,11.586587,99380520
2008-08-05,11.701451,12.014014,11.66992,12.008258,143236620
2008-08-06,11.971221,12.256507,11.824575,12.170671,134896968
2008-08-07,12.062062,12.112112,11.922172,11.98999,110841048
2008-08-08,12.015766,12.406156,11.904154,12.387638,149422428
2008-08-11,12.324074,12.734735,12.306807,12.533534,169402428
2008-08-12,12.562563,12.665916,12.462462,12.577828,110117772
2008-08-13,12.552553,12.601101,12.359359,12.513263,144874980
2008-08-14,12.454955,12.702953,12.41967,12.6499,116627256
2008-08-15,12.687437,12.779279,12.65015,12.766517,141686172
2008-08-18,12.758759,12.762763,12.40015,12.46997,133222644
2008-08-19,12.273023,12.469469,12.177928,12.274775,121738140
2008-08-20,12.38038,12.42968,12.076326,12.137137,159124716
2008-08-21,12.085085,12.25976,11.993744,12.175425,140423436
2008-08-22,12.2998,12.384384,12.249249,12.277027,91796112
2008-08-25,12.164915,12.437437,12.04955,12.087337,80491428
2008-08-26,12.098599,12.098599,11.776527,11.865866,132195672
2008-08-27,11.855105,11.882633,11.632633,11.726226,175308516
2008-08-28,11.824074,11.923173,11.77002,11.856356,121066812
2008-08-29,11.755506,11.787037,11.56982,11.593844,153774072
2008-09-02,11.931181,12.066567,11.547047,11.642893,244215540
2008-09-03,11.72998,11.869119,11.501001,11.621872,172411416
2008-09-04,11.511512,11.592593,11.246246,11.267768,193746060
2008-09-05,11.148398,11.322823,11.013013,11.117367,181190628
2008-09-08,11.311812,11.334835,10.449199,10.509259,360355284
2008-09-09,10.58984,10.82032,10.385385,10.476977,288894816
2008-09-10,10.622372,10.622623,10.252252,10.364364,248822928
2008-09-11,10.218969,10.888138,10.16967,10.854605,258597144
2008-09-12,10.766016,11.060811,10.735736,10.952452,240878880
2008-09-15,10.610611,11.06031,10.603353,10.857357,262433304
2008-09-16,10.65966,11.243243,10.647898,11.084334,279348372
2008-09-17,10.972973,10.989489,10.346346,10.372623,364710924
2008-09-18,10.576577,10.99049,10.272773,10.987988,343232424
2008-09-19,11.536537,11.563313,11.093093,11.23999,399839760
2008-09-22,11.364615,11.364615,10.735736,10.764264,176115708
2008-09-23,10.842092,11.030781,10.653654,10.742492,207959832
2008-09-24,10.769269,11.136136,10.763514,10.888639,169510320
2008-09-25,10.981982,11.261261,10.91041,11.001001,200611188
2008-09-26,10.710711,10.93994,10.536286,10.786787,211488300
2008-09-29,10.498248,10.598348,9.527277,9.534535,430085484
2008-09-30,9.909409,10.637638,9.817818,10.023023,123328548
2008-10-01,10.289039,10.434935,10.087588,10.303303,249142608
2008-10-02,10.255005,10.25976,9.65966,9.772022,239156604
2008-10-03,9.943694,10.322823,9.586336,9.682432,319396284
2008-10-06,9.358859,9.409159,8.937938,9.28954,448375176
2008-10-07,9.342593,9.383884,8.642893,8.658909,441733824
2008-10-08,8.262262,8.983734,8.160911,8.461211,472582944
2008-10-09,8.621622,8.722973,8.0498,8.232733,322677000
2008-10-10,7.836837,8.555806,7.765265,8.308308,423488088
2008-10-13,8.903654,9.558308,8.652402,9.535035,355863780
2008-10-14,9.848098,9.872372,8.933934,9.076827,311080608
2008-10-15,8.875125,8.983984,8.479229,8.487738,268587144
2008-10-16,8.327327,8.921421,7.743744,8.834334,648938412
2008-10-17,9.483483,9.65966,9.097848,9.322823,569398032
2008-10-20,9.503253,9.534034,8.998749,9.492492,269865864
2008-10-21,9.319069,9.604104,9.059059,9.077828,231048720
2008-10-22,8.933684,9.251502,8.608609,8.900651,262137600
2008-10-23,8.8501,8.958959,8.458208,8.816817,258896844
2008-10-24,8.16992,8.770521,8.126627,8.490741,294065640
2008-10-27,8.378629,8.583584,8.148148,8.245495,247779972
2008-10-28,8.484735,9.241992,8.220971,9.227978,323891784
2008-10-29,9.153904,9.284284,8.818068,8.958959,389873736
2008-10-30,9.220721,9.309309,8.968218,9.001251,319236444
2008-10-31,8.912913,9.308308,8.865616,8.992993,296635068
2008-11-03,8.948448,9.083834,8.544294,8.670921,237941820
2008-11-04,8.844845,9.318318,8.646146,9.182683,293702004
2008-11-05,9.062813,9.231231,8.541291,8.564565,277582140
2008-11-06,8.507758,8.619119,8.153403,8.288789,342649008
2008-11-07,8.336336,8.537287,8.141391,8.286787,187064748
2008-11-10,8.208208,8.244244,7.744494,7.977477,322880796
2008-11-11,7.724975,7.915415,7.520521,7.794294,405458136
2008-11-12,7.558809,7.82007,7.201201,7.282282,401641956
2008-11-13,7.301552,7.832833,7.007007,7.80981,528858612
2008-11-14,7.588839,8.132883,7.571572,7.758258,380303316
2008-11-17,7.582583,7.761762,7.456206,7.510511,301450248
2008-11-18,7.546797,7.600851,7.140891,7.442943,333510156
2008-11-19,7.392142,7.512262,6.971471,7.011512,313070616
2008-11-20,6.879129,7.080581,6.482482,6.495495,390784824
2008-11-21,6.569319,6.740991,6.188689,6.567317,409370220
2008-11-24,6.738238,6.755506,6.231481,6.442442,401785812
2008-11-25,6.723724,7.173674,6.68969,7.058308,430417152
2008-11-26,7.014014,7.393894,6.911912,7.30956,254009736
2008-11-28,7.271772,7.418669,7.214214,7.331331,102517380
2008-12-01,7.174174,7.191692,6.656156,6.656406,228219552
2008-12-02,6.75,6.951451,6.571071,6.884635,233354412
2008-12-03,6.753003,7.041041,6.64014,6.992743,235955808
2008-12-04,6.92017,7.094344,6.725976,6.865365,195268536
2008-12-05,6.782282,7.113113,6.607107,7.106857,260587152
2008-12-08,7.257007,7.743744,7.057057,7.56031,325446228
2008-12-09,7.4497,7.957958,7.432683,7.656907,275320404
2008-12-10,7.738739,7.88038,7.62037,7.728228,209270520
2008-12-11,7.611862,7.82983,7.452452,7.513013,246920832
2008-12-12,7.40015,7.91967,7.357357,7.901902,228655116
2008-12-15,7.858108,7.97022,7.635385,7.774525,269246484
2008-12-16,7.870871,8.245746,7.78954,8.14014,282101616
2008-12-17,7.973974,8.061311,7.818318,7.888889,231356412
2008-12-18,7.925425,8.016767,7.735485,7.764765,190349460
2008-12-19,7.782533,7.952703,7.732733,7.762012,224279496
2008-12-22,7.721722,7.745245,7.273023,7.435185,156547296
2008-12-23,7.518268,7.59034,7.424174,7.457958,150956892
2008-12-24,7.544545,7.666166,7.466967,7.581331,76783140
2008-12-26,7.609359,7.639139,7.465215,7.516517,78285636
2008-12-29,7.513013,7.542042,7.296797,7.442943,147927924
2008-12-30,7.527528,7.677928,7.475225,7.585335,153586260
2008-12-31,7.612613,7.782783,7.572823,7.698949,115356528
2009-01-02,7.722723,8.053554,7.645145,8.041041,144275580
2009-01-05,8.033033,8.289289,7.882883,8.209459,195364440
2009-01-06,8.332833,8.528529,8.167918,8.35986,256750992
2009-01-07,8.216216,8.281031,7.976727,8.058308,179600220
2009-01-08,7.964965,8.137888,7.941441,8.137888,143883972
2009-01-09,8.195696,8.195696,7.842843,7.884635,173446380
2009-01-12,7.915666,7.981732,7.763514,7.825075,132039828
2009-01-13,7.802052,8.023023,7.767518,7.865866,177122700
2009-01-14,7.757758,7.852853,7.451201,7.531782,218497284
2009-01-15,7.446697,7.597097,7.176927,7.482232,237142620
2009-01-16,7.633133,7.713964,7.3999,7.499249,208767024
2009-01-20,7.485986,7.494995,7.075826,7.075826,201726072
2009-01-21,7.215966,7.595095,7.215966,7.584585,196783020
2009-01-22,7.458458,7.741491,7.386136,7.67017,330349320
2009-01-23,7.739489,8.307307,7.613113,8.125626,428882688
2009-01-26,8.129379,8.208208,8.022022,8.104855,184243572
2009-01-27,8.169419,8.355105,8.114865,8.295295,196894908
2009-01-28,8.457958,8.817067,8.416166,8.725475,307348344
2009-01-29,8.622122,8.634885,8.511261,8.591592,291060648
2009-01-30,8.625876,8.728729,8.408408,8.471722,186693120
2009-02-02,8.365616,8.633634,8.308308,8.522773,208067724
2009-02-03,8.572823,8.583584,8.354104,8.51977,261997740
2009-02-04,8.51026,8.86987,8.487738,8.583584,272423304
2009-02-05,8.531281,8.893393,8.433433,8.851852,290285424
2009-02-06,8.92042,9.354605,8.894895,9.291291,281242476
2009-02-09,9.291291,9.534535,9.191692,9.478729,198892908
2009-02-10,9.408909,9.446947,8.956206,8.971722,283863852
2009-02-11,8.982733,9.134134,8.833834,8.95996,209054736
2009-02-12,8.837838,9.0996,8.795796,9.085335,221789988
2009-02-13,9.063814,9.083834,8.88964,8.950951,165702132
2009-02-17,8.671421,8.685936,8.500751,8.575075,226988784
2009-02-18,8.68969,8.843343,8.521522,8.836587,240739020
2009-02-19,8.945696,9.004004,8.543794,8.574575,199348452
2009-02-20,8.45971,8.731732,8.383383,8.66992,248435316
2009-02-23,8.683684,8.753754,8.246997,8.25976,208635156
2009-02-24,8.283784,8.749249,8.280531,8.644895,243592164
2009-02-25,8.562312,8.816316,8.481481,8.54955,257306436
2009-02-26,8.657658,8.821071,8.437437,8.437938,223999776
2009-02-27,8.332082,8.604104,8.286036,8.458208,216583200
2009-03-02,8.341592,8.526026,8.158158,8.187187,231308460
2009-03-03,8.26001,8.350601,8.066817,8.145145,260731008
2009-03-04,8.087087,8.233233,7.892392,7.980981,312423264
2009-03-05,7.91992,7.984985,7.573574,7.648649,260934804
2009-03-06,7.688188,7.762513,7.363614,7.721972,289078632
2009-03-09,7.507007,7.671922,7.243493,7.27953,258593148
2009-03-10,7.463714,7.77027,7.363614,7.711962,268938792
2009-03-11,7.76026,8.008008,7.6504,7.955706,236707056
2009-03-12,7.946446,8.133133,7.849099,8.096346,200763036
2009-03-13,8.160661,8.194695,7.983734,8.118619,156099744
2009-03-16,8.157908,8.251502,7.972723,8.00025,197674128
2009-03-17,8.012513,8.391892,7.985235,8.391892,188311500
2009-03-18,8.378629,8.508509,8.209459,8.335836,200287512
2009-03-19,8.3003,8.408408,8.192693,8.256757,164283552
2009-03-20,8.265766,8.333083,8.166667,8.262262,189326484
2009-03-23,8.347347,8.744995,8.334084,8.723724,170689140
2009-03-24,8.671171,8.854855,8.608609,8.687938,152647200
2009-03-25,8.768769,8.792292,8.414665,8.61036,173278548
2009-03-26,8.837087,8.987988,8.721221,8.841091,239891868
2009-03-27,8.758759,8.808809,8.645395,8.701201,132779088
2009-03-30,8.572322,8.603854,8.40966,8.575826,123640236
2009-03-31,8.731982,8.846597,8.663163,8.71021,146065788
2009-04-01,8.603103,8.88989,8.523774,8.861111,131915952
2009-04-02,9.091842,9.253253,9.017017,9.071572,179340480
2009-04-03,9.121622,9.302302,8.958959,9.253754,151440408
2009-04-06,9.184184,9.254755,9.044044,9.215215,131080788
2009-04-07,9.074074,9.102853,8.891642,8.975225,147056796
2009-04-08,9.096597,9.134134,8.914164,9.059059,110497392
2009-04-09,9.246747,9.368118,9.165415,9.321822,135168696
2009-04-13,9.292543,9.486987,9.266767,9.462212,121881996
2009-04-14,9.432933,9.434184,9.149149,9.231982,137006856
2009-04-15,9.186687,9.536036,9.113113,9.496997,197030772
2009-04-16,9.547047,9.832332,9.535035,9.728228,406996596
2009-04-17,9.66016,10.005506,9.62988,9.815816,428802768
2009-04-20,9.663413,9.776026,9.406657,9.491992,176978844
2009-04-21,9.413664,9.617117,9.411912,9.546296,147668184
2009-04-22,9.553303,9.75976,9.484735,9.606106,139931928
2009-04-23,9.697447,9.753504,9.537287,9.626877,104255640
2009-04-24,9.660911,9.839339,9.522022,9.746997,135280584
2009-04-27,9.618118,9.746997,9.578328,9.658408,91532376
2009-04-28,9.603353,9.735986,9.548048,9.602352,117626256
2009-04-29,9.658909,9.884134,9.655405,9.796547,144255600
2009-04-30,9.903904,10.103854,9.87988,9.909159,174053772
2009-05-01,9.885636,9.9497,9.798549,9.852102,97010892
2009-05-04,9.964214,10.07007,9.87963,10.05956,127991880
2009-05-05,10.00951,10.135135,9.941191,10.084835,95935968
2009-05-06,10.17993,10.217217,10.035035,10.096847,105210684
2009-05-07,10.112613,10.134885,9.822322,9.925175,119872008
2009-05-08,10.081331,10.263514,9.884885,10.193443,154449396
2009-05-11,10.08008,10.31031,10.04004,10.20971,102269628
2009-05-12,10.260511,10.285035,9.887638,9.985235,151480368
2009-05-13,9.862112,9.91967,9.718468,9.748248,113598288
2009-05-14,9.72973,9.815065,9.626877,9.697197,117362520
2009-05-15,9.787287,9.862613,9.736987,9.75976,120227652
2009-05-18,9.878128,9.942693,9.644645,9.930931,133933932
2009-05-19,9.912412,10.051051,9.834835,9.981982,113386500
2009-05-20,10.062312,10.151902,9.884885,9.939439,91268640
2009-05-21,9.917417,10.081081,9.855856,9.922422,108683208
2009-05-22,9.926426,9.976226,9.80981,9.847347,68675256
2009-05-26,9.808559,10.135135,9.75976,10.119119,124055820
2009-05-27,10.151151,10.306807,10.13038,10.149149,121250628
2009-05-28,10.227227,10.300801,10.125375,10.27027,106645248
2009-05-29,10.313063,10.441191,10.277778,10.441191,105822072
2009-06-01,10.478729,10.750751,10.473724,10.674675,132763104
2009-06-02,10.666917,10.75976,10.595596,10.720721,104839056
2009-06-03,10.660661,10.822322,10.610611,10.802052,141170688
2009-06-04,10.893393,11.042042,10.873373,11.018018,145378476
2009-06-05,11.137888,11.194695,10.997497,11.119119,147084768
2009-06-08,10.998498,11.034034,10.863864,10.98023,123824052
2009-06-09,10.975475,11.023524,10.804805,10.901401,130065804
2009-06-10,10.916667,10.958208,10.677427,10.825826,134221644
2009-06-11,10.805055,10.854104,10.71997,10.735736,114493392
2009-06-12,10.682182,10.703203,10.540791,10.631632,116619264
2009-06-15,10.548048,10.548048,10.36036,10.42968,149326524
2009-06-16,10.493243,10.537788,10.395896,10.41041,121866012
2009-06-17,10.415165,10.503504,10.299299,10.389389,139464396
2009-06-18,10.402402,10.477728,10.335335,10.361862,123284592
2009-06-19,10.465716,10.522022,10.374875,10.512763,170193636
2009-06-22,10.434184,10.447698,10.057307,10.193944,164811024
2009-06-23,10.176426,10.234985,10.073824,10.152152,115868016
2009-06-24,10.228729,10.316066,10.174174,10.242492,98213688
2009-06-25,10.185185,10.407908,10.172923,10.404655,121658220
2009-06-26,10.352352,10.716466,10.338088,10.643644,130137732
2009-06-29,10.660661,10.705706,10.566567,10.614114,86685228
2009-06-30,10.610611,10.690941,10.465966,10.5503,103652244
2009-07-01,10.615616,10.670671,10.464214,10.485235,92339568
2009-07-02,10.395646,10.395646,10.18043,10.222472,100603296
2009-07-06,10.172673,10.276276,10.051552,10.250501,90413496
2009-07-07,10.216216,10.23999,9.909409,9.925676,130241628
2009-07-08,10.01001,10.16016,9.961461,10.072322,137510352
2009-07-09,10.163163,10.371622,10.155155,10.27002,130892976
2009-07-10,10.24975,10.444695,10.227728,10.37037,116946936
2009-07-13,10.414665,10.623624,10.38989,10.618118,161666172
2009-07-14,10.603353,10.678929,10.532282,10.627878,115716168
2009-07-15,10.752252,10.977978,10.722973,10.965215,150928920
2009-07-16,10.927928,11.154905,10.863363,11.076076,261917820
2009-07-17,10.835836,10.897898,10.678178,10.767017,273889836
2009-07-20,10.757758,10.832082,10.666917,10.765015,126013860
2009-07-21,10.784284,10.808308,10.653654,10.708208,118609272
2009-07-22,10.710711,10.765766,10.598098,10.702953,103364532
2009-07-23,10.727728,11.041291,10.648148,10.944444,138988872
2009-07-24,10.906156,11.273524,10.885886,11.179179,144930924
2009-07-27,11.162162,11.17993,10.951201,11.131131,100075824
2009-07-28,11.036036,11.081331,10.913413,11.007257,101198700
2009-07-29,10.941692,10.955956,10.808058,10.916917,79400520
2009-07-30,11.076326,11.298048,11.076326,11.152152,127816056
2009-07-31,11.260761,11.328829,11.071822,11.087337,114301584
2009-08-03,11.22973,11.358859,11.202202,11.316567,103508388
2009-08-04,11.245495,11.361361,11.221972,11.354605,95496408
2009-08-05,11.411411,11.434184,11.208208,11.28979,93586320
2009-08-06,11.368869,11.383383,11.224474,11.27027,84351564
2009-08-07,11.403153,11.496997,11.386136,11.438939,101622276
2009-08-10,11.38989,11.471722,11.356106,11.426677,69610320
2009-08-11,11.353103,11.442192,11.320821,11.35986,68431500
2009-08-12,11.396647,11.555305,11.384384,11.475976,93562344
2009-08-13,11.565315,11.62963,11.484234,11.568569,79728192
2009-08-14,11.581081,11.591091,11.433684,11.511512,66936996
2009-08-17,11.298799,11.311061,11.089089,11.133383,104703192
2009-08-18,11.138639,11.203704,11.069069,11.143143,93949956
2009-08-19,11.010761,11.136136,10.974975,11.11036,90109800
2009-08-20,11.311311,11.566066,11.292042,11.521772,159796044
2009-08-21,11.65015,11.663914,11.577828,11.642643,142277580
2009-08-24,11.695445,11.764014,11.622122,11.72998,98037864
2009-08-25,11.73999,11.870621,11.72973,11.796046,93546360
2009-08-26,11.830831,11.836837,11.679179,11.711712,79432488
2009-08-27,11.726226,11.726226,11.52978,11.663163,79876044
2009-08-28,11.743243,11.821071,11.596096,11.63038,70793136
2009-08-31,11.506256,11.558058,11.461461,11.553303,78237684
2009-09-01,11.503504,11.682182,11.371872,11.405405,103692204
2009-09-02,11.406907,11.46972,11.326076,11.336587,72119808
2009-09-03,11.406907,11.467718,11.386386,11.449449,65782152
2009-09-04,11.450701,11.576577,11.405906,11.544044,59908032
2009-09-08,11.618869,11.686436,11.407407,11.476977,106161732
2009-09-09,11.487988,11.668418,11.481481,11.610861,87728184
2009-09-10,11.677928,11.785285,11.561562,11.785285,101282616
2009-09-11,11.771772,11.844344,11.702452,11.815315,76039884
2009-09-14,11.774525,11.931932,11.763013,11.88989,78948972
2009-09-15,11.888889,11.984735,11.82958,11.95045,95828076
2009-09-16,12.007007,12.246496,11.973974,12.219469,103308588
2009-09-17,12.276527,12.446697,12.190941,12.305305,179144676
2009-09-18,12.431682,12.436937,12.293043,12.298799,131208660
2009-09-21,12.205706,12.484985,12.167668,12.437437,84571344
2009-09-22,12.535536,12.562312,12.457708,12.488989,121526352
2009-09-23,12.532032,12.687688,12.455205,12.473974,108059832
2009-09-24,12.524274,12.547798,12.337337,12.431682,101002896
2009-09-25,12.36962,12.510761,12.312312,12.324324,81902016
2009-09-28,12.383383,12.55005,12.344845,12.475726,73498428
2009-09-29,12.500751,12.506256,12.337588,12.475726,83884032
2009-09-30,12.512513,12.516016,12.193193,12.408659,125542332
2009-10-01,12.337337,12.424174,12.187187,12.192192,112415472
2009-10-02,12.105606,12.305806,12.077077,12.126627,103927968
2009-10-05,12.203453,12.323073,12.095596,12.225225,85698216
2009-10-06,12.304805,12.496747,12.304805,12.480981,109182708
2009-10-07,12.487487,12.987738,12.457708,12.951451,194773032
2009-10-08,13.002252,13.094344,12.846346,12.867367,171979848
2009-10-09,12.929179,13.050801,12.875375,12.919169,109414476
2009-10-12,13.098599,13.157157,12.995996,13.114114,132755112
2009-10-13,13.122873,13.1997,13.047548,13.165916,121374504
2009-10-14,13.324825,13.402903,13.263263,13.396396,130205664
2009-10-15,13.357107,13.435936,13.194945,13.261011,243771984
2009-10-16,13.696947,13.882633,13.626877,13.76001,353322324
2009-10-19,13.831081,13.853854,13.731982,13.816066,128587284
2009-10-20,13.804805,13.837588,13.531031,13.806807,161586252
2009-10-21,13.761512,13.997748,13.738739,13.791291,146677176
2009-10-22,13.763764,13.888889,13.713714,13.866116,93366540
2009-10-23,13.895145,13.961211,13.793794,13.856106,95612292
2009-10-26,13.907658,14.055055,13.786036,13.869119,118697184
2009-10-27,13.788038,13.877878,13.617618,13.720971,128531340
2009-10-28,13.71046,13.763764,13.46972,13.521021,102609288
2009-10-29,13.588839,13.80956,13.538539,13.79004,100803096
2009-10-30,13.763764,13.768018,13.369369,13.416416,138601260
2009-11-02,13.44044,13.5,13.219219,13.363113,127955916
2009-11-03,13.263514,13.450951,13.220721,13.445696,95112792
2009-11-04,13.533534,13.651151,13.423924,13.521772,93214692
2009-11-05,13.600851,13.758008,13.58008,13.72998,73834092
2009-11-06,13.706707,13.808308,13.651151,13.791291,72994932
2009-11-09,13.90015,14.078579,13.86962,14.076827,105890004
2009-11-10,14.082332,14.233734,14.064064,14.183183,89142768
2009-11-11,14.276276,14.351852,14.160661,14.278278,92695212
2009-11-12,14.253253,14.336837,14.151652,14.21046,75376548
2009-11-13,14.246496,14.327077,14.179429,14.315566,66605328
2009-11-16,14.389389,14.439189,14.333834,14.421421,87880032
2009-11-17,14.386136,14.451952,14.357357,14.451702,76591332
2009-11-18,14.430681,14.483984,14.316066,14.430681,61922016
2009-11-19,14.358609,14.364364,14.264264,14.339089,86633280
2009-11-20,14.251752,14.304304,14.249249,14.263263,80167752
2009-11-23,14.426677,14.67968,14.410911,14.573323,101798100
2009-11-24,14.577578,14.621872,14.427928,14.591842,64143792
2009-11-25,14.674925,14.691191,14.581832,14.658158,58389552
2009-11-27,14.314314,14.576076,14.288539,14.508509,55328616
2009-11-30,14.53028,14.606356,14.442192,14.58959,68934996
2009-12-01,14.717968,14.795295,14.58959,14.761512,92719188
2009-12-02,14.78979,14.84009,14.67017,14.702452,66461472
2009-12-03,14.740741,14.801051,14.63964,14.658158,57090852
2009-12-04,14.84034,14.885636,14.493994,14.63989,100443456
2009-12-07,14.61987,14.731982,14.53954,14.670921,65382552
2009-12-08,14.602102,14.781281,14.564565,14.690941,60899040
2009-12-09,14.702202,14.747998,14.604104,14.74024,71168760
2009-12-10,14.775776,14.882633,14.775025,14.802302,66665268
2009-12-11,14.881882,14.883634,14.707958,14.777528,68731200
2009-12-14,14.898649,14.947698,14.83008,14.908158,76459464
2009-12-15,14.847347,14.924424,14.78954,14.843343,91124784
2009-12-16,14.97998,15.024274,14.930931,14.958959,112263624
2009-12-17,14.925926,14.955956,14.858859,14.863363,105446448
2009-12-18,14.915666,14.988238,14.88989,14.925425,141118740
2009-12-21,14.955205,15.011011,14.906657,14.981982,102745152
2009-12-22,15.048549,15.052553,14.986236,15.043043,75156768
2009-12-23,15.102603,15.337087,15.086336,15.307307,82825092
2009-12-24,15.338589,15.503504,15.322072,15.477477,34313652
2009-12-28,15.557057,15.665415,15.477477,15.587337,67848084
2009-12-29,15.634134,15.636637,15.472723,15.500501,56935008
2009-12-30,15.477978,15.583834,15.465716,15.583834,58565376
2009-12-31,15.634384,15.650651,15.515015,15.515015,48743208
2010-01-04,15.689439,15.753504,15.621622,15.684434,78169752
2010-01-05,15.695195,15.711712,15.554054,15.615365,120067812
2010-01-06,15.662162,15.662162,15.174174,15.221722,158988852
2010-01-07,15.25025,15.265265,14.831081,14.867367,256315428
2010-01-08,14.814815,15.096346,14.742492,15.065566,188783028
2010-01-11,15.126627,15.126627,14.865866,15.042793,288227484
2010-01-12,14.956206,14.968969,14.714715,14.776777,193937868
2010-01-13,14.426677,14.724224,14.361862,14.691942,259604136
2010-01-14,14.612112,14.86987,14.584835,14.761011,169434396
2010-01-15,14.848348,14.853854,14.465465,14.514515,217162620
2010-01-19,14.544545,14.775275,14.421672,14.705205,172495332
2010-01-20,14.664164,14.664164,14.396647,14.524775,129897972
2010-01-21,14.600601,14.685185,14.320571,14.589089,252055692
2010-01-22,14.126627,14.279279,13.384885,13.764014,271743984
2010-01-25,13.678428,13.760761,13.401151,13.513514,176619204
2010-01-26,13.462713,13.753754,13.420671,13.574074,174045780
2010-01-27,13.545295,13.704955,13.396146,13.566066,158417424
2010-01-28,13.625876,13.688689,13.278278,13.370621,129034836
2010-01-29,13.475726,13.538288,13.153403,13.261762,165454380
2010-02-01,13.378378,13.408659,13.270771,13.338839,89941968
2010-02-02,13.387387,13.387387,13.203453,13.291291,163684152
